id,name_en,name_zh,estimated_yob,yod,gender,related_organization,uuid,fc_uuid,description_zh,description_en
298,LAU KWOK FAN,劉國勳,1981,,MALE,民建聯,bd3f2f9b-167d-4bc9-9ceb-eff5b9ee21e5,8f3e8f4c-46b0-4f2b-9336-9413245ed40c,,
213,LAU KWOK WAH,劉國華,1955,,MALE,,9efc6b5c-52d3-4a97-a56b-91304dc37ab2,,,
913,LAU PUI WING,劉培榮,1973,,MALE,,bdd45992-44bc-44dc-b27a-0d9208c0ab37,,,
2484,LAU Kin,劉堅,,,FEMALE,"民建聯,工聯會",4c81f64e-9dad-4696-973d-e2c3d36f1d9a,9ba03808-88a7-4a54-b506-27efb34971d3,,
2463,LAU Tin-ching,劉天正,1996,,MALE,民建聯,f688e3ee-2e96-4e50-9a17-66b75db48dd7,f7b7e835-0814-4846-81e1-cd1afe337066,,
254,,劉天錫,1952,,MALE,,d036d26b-a8b6-4771-8ff2-73ac0ab45a3f,,,
418,LAU HAO KING JOSEPH,劉好景,1966,,MALE,,175f9dc1-57bc-4fa7-b57b-ea0a7ebe2acc,,,
1885,LAU CHI KIT,劉子傑,1986,,MALE,,cbc4f6ee-5ce4-4bbf-aa44-39dc43e103c8,ce81fff6-e975-41a6-bb1b-b1b6e5e91df6,,
1849,LAU HOK WAI,劉學威,1969,,MALE,,e0b1d6c9-205a-4319-877f-69a3b1dbf4a7,,,
2890,LAU Hok-lim,劉學廉,1997,,MALE,工聯會,0fc1ffd7-5fa5-47f1-9d64-7fb90253675e,279f1451-c553-4e0d-a6af-09fb86675397,,
1278,LAU TING ON,劉定安,1949,,MALE,,30951ffd-9a80-48b1-acee-d9ddcf951454,,,
2131,,劉定幫,1950,,MALE,,0406e8cb-2644-4733-8a86-ef31664d426a,,,
979,LAU TING PONG,劉定邦,1949,,MALE,,d74ec95e-2e50-4204-b841-94b7ac547fc9,,,
1992,LAU KA YEE,劉家儀,1973,,FEMALE,,464429ed-2dc3-48a8-aace-393402828d22,,,
887,LAU KAR WAH,劉家華,1946,,MALE,,4d7766c5-831b-47a1-a4c5-76118633533b,,,
2875,LAO Ka-hang,劉家衡,,,MALE,公民黨,813ed3c9-5bcb-4af7-a63f-4fa6f2f91e8c,1fd20401-8a89-4a66-8d82-b1af4b6262fa,,
1174,LAU Po-kwan,劉寶坤,1970,,MALE,,1b4609c2-4bb2-46a0-92e2-3f0e74439ff3,,,
1723,LAU WAI YAN VIENNA,劉尉欣,1979,,FEMALE,,10170a2c-7e5d-40af-982a-b234782bff86,,,
1553,LAU CHIN PANG,劉展鵬,1989,,MALE,,e63c2ad3-84bd-4ac8-992b-58e938b5101e,7fc84610-ba70-4ea8-8658-f2931ba51d9e,,
2317,LAU SAN CHING,劉山青,1953,,MALE,,6e184a13-43b5-44d5-81df-83262c6c9134,,,
258,LAU TAI SANG,劉帶生,1953,,MALE,,e93ccf6f-ff0c-4795-b5fb-a3c686b02a3b,,,
2902,LAU Hang-yi,劉幸兒,,,FEMALE, ,b84adeb4-022c-455a-a284-da51b91fb753,1135c560-ba63-4d83-abaf-d0287f1e3c4c,,
2401,LAU TAK CHEONG ADRIAN,劉德昌,1961,,MALE,,9bcbee40-837c-4c3f-8b04-abdfc3539bb7,,,
962,LAU CHEE SING,劉志成,1958,,MALE,新界社團聯會,65702e76-e002-47ca-a55d-f4d32bae33db,d6d7775c-712c-4d8f-a5a8-fddbb76baf9b,,
2339,LAU CHI MING,劉志明,1958,,MALE,,5a5479ed-03ad-4d40-a4b8-9fe65d87b33c,,,
2331,LAU CHI WING,劉志榮,1952,,MALE,,e9bce09e-ddae-4a32-bdbf-d34d69856c4c,,,
1736,LAU CHI HUNG,劉志雄,1969,,MALE,,4d792828-90e4-4c6a-a12e-1c35494b39e8,1489a9d7-53b2-4363-8179-7f5ef19a344b,,
282,LAU WAI TAK,劉惠德,1958,,MALE,,c754b7d4-648e-414a-a7ce-68c48cd2e5db,,,
603,LAU HING YEUNG,劉慶揚,1968,,MALE,民建聯,933f05f2-0af8-4cc7-9dd9-01cabfadff15,8b7de594-50c4-40af-8b18-1798401a90df,,
161,LAU Chun-kwok,劉振國,1961,,MALE,,2f762869-4e8b-4a0c-8b5f-6cc333ef37dd,,,
827,LAU YEUNG FUN,劉揚勳,1963,,MALE,,e61b7d17-71e5-45df-a7d8-8902e00ee653,,,
1924,LAU MAN CHOI NEWMAN,劉敏財,1962,,MALE,,893fcc76-cde3-4add-905c-9c925f09b630,06a31545-ccd8-4190-809e-8a2a602d4ddf,,
2049,LAU KING CHEUNG,劉敬彰,1983,,MALE,,2e84add8-d9f8-4614-a03b-f793dc1db0a8,,,
2920,LAU Man-kit,劉文杰,,,MALE,"新民黨,公民力量",5dabb1af-a8b3-4471-9491-6ae198f42066,ed9bd817-e1ab-4f46-80af-7d55554202ad,,
156,LIU Ming-kin,劉明堅,1974,,MALE,,85f02de6-1f60-44b0-b0fa-1e418bfc3605,,,
278,LAU MING SUM JULIUS,劉明森,1950,,MALE,,7d3858ac-c0d3-4704-a382-d3c8659d6a74,,,
2830,LAU Chun-yu Adrian,劉晉宇,1995,,MALE,動元十八,f76dabc6-1ad9-42e7-b2eb-6e4d4572cc6f,ffea4cea-d5e7-42a0-80fd-a412d8bdebaa,,
567,LAU PAK KEI,劉柏祺,1981,,MALE,民建聯,c8dc5dc9-a157-44f7-9170-f334bb77fe29,9366b218-5554-45dd-8ba2-ce6a51178dc4,,
2009,LAU PAK TUNG,劉栢彤,1994,,MALE,,01b7cde5-f588-4482-ace8-1e41e97613ec,,,
1433,LAU KWAI YUNG,劉桂容,1984,,FEMALE,工聯會,0ba4badd-abe5-4a7d-aa97-261cf73c148d,ef1e2d03-cde2-433e-9efa-001cfa63bd28,,
2437,"LAU Ip-keung, Kenneth",劉業強,1966,,,,91c43d78-1e2e-4654-ab9d-2e4754a0867d,,,
1073,LAU WING NING DANNY,劉永寧,1954,,MALE,,e85dc697-1d1b-4944-866d-8ff004c7dd5c,,,
2951,LAU Wing-yin,劉永賢,,,MALE, ,ce6d7ef3-8432-4b18-bc29-9e5504cb0637,d3c5bb3a-20f8-4092-b682-61e4765f9cdd,,
933,LAU Wing-tat,劉永達,1960,,MALE,,3e216431-2998-472a-8c65-4335b0e57439,,,
22,LAU KONG WAH,劉江華,1957,,MALE,,95c9b428-77c0-4794-b080-5a8aefb13343,,,
2474,LAU Suk-yin,劉淑燕,,,FEMALE,"民建聯,工聯會",b24a3e47-3fa5-4ce1-b098-36f0194ee2aa,8a0b6d35-695a-4418-9edb-42775ee93cd5,,
2210,LAU HON MAN,劉漢民,1944,,MALE,,02561c10-4c8a-4f42-bd3e-6163abdd194c,,,
660,LAU HON YING,劉漢英,1942,,MALE,,85230469-d19a-4279-9c44-bde997f2aa51,,,
2414,,劉焯榮,,,,,77e90d3c-0833-4897-9f19-3534360f2f05,,,
1243,,劉玉芳,1965,,FEMALE,,d5f2384b-19c9-40f6-9908-4953f42df9a3,,,
2545,LAU Ka-man,劉珈汶,1995,,FEMALE,公民黨,eec1f265-92a3-434e-9e96-56f5c39c6bdf,c3898956-e4f8-4fae-951d-da7e9ec2cdd9,,
501,LAU PUI SHAN,劉珮珊,1970,,FEMALE,,650e237e-35a4-407e-a78e-8d03cc37ed68,,,
2436,LAU Wong-fat,劉皇發,1936,,,,45c9d8f0-3af0-4b77-a9e6-e0e47ddb9798,,,
657,LAU PIK KIN,劉碧堅,1960,,MALE,,e2cb60fa-5a37-4f5b-ad43-4b4fb598e18f,,,
1786,LAU CHONG HIM FREDERICK,劉礎慊,1973,,MALE,,dc2fde83-3696-4885-8443-28ce6e8922f9,,,
293,LAU WAI FUNG,劉維鳳,1959,,FEMALE,,5c6f0ade-e358-4c7a-83c9-0de5015c7fc7,,,
2311,,劉美珍,1968,,FEMALE,,cf034167-3bf2-4a6a-8db6-fcc581816136,,,
1719,LAU MEI LO,劉美璐,1981,,FEMALE,工聯會,8fb722e8-1a5b-4960-8cac-5c508ad82838,3938d015-f6b2-4833-afa3-919a7ee3758a,,
159,LAU Mei-kuk,劉美谷,1967,,FEMALE,,fb89f864-be34-4804-a71e-a9cda43b8102,,,
2747,LAU Dana Sing-she,劉聖雪,,,FEMALE,新民黨,73bdce25-a72e-4431-a8aa-6f7f539b23c3,4a446c5c-9be7-4941-9401-da3e7b09bc19,,
1962,LAU SIU HANG,劉肇恒,1991,,MALE,,2e3afe08-7df0-426a-9b25-0e761ed2b72c,,,
2765,LAU Jackson,劉肇軒,1989,,MALE,荃民議政,8d9fb8d6-9264-4bb0-b8a1-367e63ecf105,c1dc58af-5dc5-4b45-ad08-ca301d37d30f,,
1513,LAU SHU YIN OLIVIA,劉舒燕,1984,,FEMALE,,f7efcdda-3a2a-4186-9c2e-c74969bd3f52,,,
2728,LAU Shun-ting,劉舜婷,,,FEMALE,民建聯,e6b524ae-330f-45c9-a5d2-485a8fbdff86,0b6964c4-36fe-4e80-9c4c-147728d81706,,
2946,LAU Hin-ming,劉衍銘,,,MALE, ,624118a9-951b-4f1d-94b2-78ca6a6fbb03,4315e691-5560-4d1c-8e31-06229dee9296,,
2708,LAU Kwai-mui,劉貴梅,1975,,FEMALE,民主黨,3693c1db-eede-4ece-9437-fa77ff74965a,e6139133-90d4-4f03-8756-37ccf4c2e29c,,
2201,LAU TAT CHOR PAUL,劉達初,1947,,MALE,,fc95bb2e-0ff1-43ae-b34b-73f71a2ad9e9,,,
1011,LAU Kam-wing,劉錦榮,1981,,MALE,,2c546aa5-a9a4-4aec-af22-c0c15dc7b495,,,
896,LAU KAM CHUNG ANTHONY,劉錦聰,1961,,MALE,,3c83f2cd-5d0c-44d4-9b67-a82073aa96aa,,,
2923,LAU Wai-lam William,劉鍏霖,,,MALE, ,9c9d2099-11f9-4b7a-b0ee-ff0a42d833d0,68e1a3d7-2c42-439d-9713-62e58dd6af2b,,
246,LAU TIT WAI,劉鐵煒,1983,,MALE,,55137dd0-8f90-457a-bb2d-93d3652ce746,,,
2699,LIU Qing,劉青,,,MALE,民主黨,f07e813f-00f1-4c49-8bd1-0a54b42acbae,d99b55cf-8f83-4a03-a369-70f3c23ca348,,
1886,LAU CHING WAI PETER,劉靖瑋,1977,,MALE,,cecdf5db-24ad-41c1-82d6-9be41f8920fe,,,
2177,AHUJA GOPALDAS HOLARAM,加利,1944,,MALE,,b06f7301-09bc-4967-904c-73564c92e904,,,
1126,"LO Yun-ming, Leo",勞潤明,1969,,MALE,,492aa563-15ab-4af2-99a3-6cf60d21ce96,,,
814,LO Chiu-kit,勞超傑,1975,,MALE,西九新動力,8a2ea151-f080-4b1d-916d-144371c1f809,d47bacfe-2ca3-451e-b55b-1cd3046b3476,,
2097,LO YUET CHAU,勞越洲,1981,,MALE,,b48f406f-20da-4ec3-a19e-d2c71d0b4cdd,08d6ad82-bf88-49c7-8ed8-a0ac61caff2e,,
2112,LO TIP CHUN,勞鍱珍,1947,,FEMALE,,ec7f7992-1c10-475b-8696-c8cd652846ec,,,
2067,AU YUEN FAT JOSEPH,區元發,1953,,MALE,,683787f0-2cb7-44f9-9049-6431bcd7f72b,,,
1814,AU WING HO,區咏豪,1991,,MALE,,b9ba2379-6656-41ad-bd27-98fd3816f287,,,
1153,AU KA SHING BEN,區嘉誠,1976,,MALE,,e606bd5d-9f95-4387-80c2-4d0a7acae4cb,,,
232,AU KWOK PIU,區國標,1954,,MALE,,b3c4259a-c583-49a4-bea8-4f8c0c34022e,,,
2624,AU Kwok-kuen,區國權,1976,,MALE,"朱凱廸新西團隊,民主動力",fffee5f6-4e78-4cdb-8c2f-9cb24d4e98a7,1ef6ea87-073b-4b25-9831-6f7bc8f923a2,,
1837,AU YUN FO,區潤科,1977,,MALE,,0f103917-ba7a-4dec-9f4d-8d4e7b6c5952,,,
1341,AU WAI KWAN,區維坤,1951,,MALE,,c4da067a-8bfe-4bba-b29d-ed50d95c9aa3,,,
1639,AU WAI KONG,區維綱,1979,,MALE,,5c406952-af1a-428a-a277-7d516f4fbec9,,,
352,AU NING FAT ALFRED,區能發,1952,,MALE,"公民力量,新民黨",7a8f72b1-63da-426d-93f7-e918643344cd,fc96d61e-d140-4d6d-8fa5-450b2c04267b,,
88,AU NOK HIN,區諾軒,1987,,MALE,,c96f6df7-8708-4a7a-bb35-88d5b06be2c7,53c15da5-8739-4999-86aa-e7d45502bfca,,
629,AU CHUN WAH,區鎮樺,1980,,MALE,區政聯盟,eb8ecbb4-36cd-416d-acd4-07a4fc1c7843,ccc97081-b2da-4908-b4e8-7b6d6959b829,,
2039,AU CHUN HO,區鎮濠,1989,,MALE,,188e2278-a169-40d0-85b9-6745f4d2e5e3,4cf5256e-b6a5-4ce8-b264-e92cf2c5fad8,,
204,AU CHEONG WA,區長華,1947,,MALE,,05cd1ac6-a50b-4d0c-8c47-ba0d17618ad9,,,
2004,AU LAI CHONG,區麗莊,1976,,FEMALE,,6a38d3f0-0c92-40ec-a22b-83b870476e0d,,,
1047,,卓彩鳳,1962,,FEMALE,,f694f282-2b2e-437e-bf91-2a40c8d96c44,,,
2264,PUK KWAN KIN,卜坤乾,1960,,MALE,,ee6bb27f-21e1-4c95-b866-e786245f07c7,,,
741,KOO YEUNG PONG,古揚邦,1965,,MALE,民建聯,f9684b9b-d77b-4b3d-b59b-e0ac08cf1c66,ea9cc733-326e-4f9c-8b54-33e4a14df7e2,,
1448,KOO MAN HON,古文翰,1986,,MALE,,4da108db-f05b-447d-b4b0-d95bdc97c1fb,,,
2233,KU KWAI YIU,古桂耀,1962,,MALE,,b219f0ef-d869-4ae1-9c05-80491b2a9615,f542f1a5-26a1-495f-aad7-130ad6f65da6,,
2149,KWU HON KEUNG,古漢強,1953,,MALE,新界社團聯會,436381aa-d65a-4f5c-8d43-12b488637ecf,ea63e8a2-8c51-406e-a752-fa2c63567f7e,,
45,KOO Fung-yau,古馮友,1942,,MALE,,a1658959-ce34-4a66-ad23-be851ef0c606,,,
713,"SZE Hou-ming, Stephen",史鎬銘,1947,,MALE,,abf8541c-3ab7-4c32-a0dd-488c0c97e7fb,,,
2845,SZE-TO Pok-man,司徒博文,,,MALE, ,fcdd0d3b-c102-4873-a3bc-ecbe9f7aa00b,5fea768d-2f4a-422c-a827-531d47482e47,,
1183,SZETO Kin-wa,司徒建華,1964,,MALE,,4466c35a-b1b2-4b49-990d-5bc77cb41142,,,
1629,SETO CHUN PONG,司徒振邦,1976,,MALE,,574cb1df-7916-4d6d-bcb1-cff6762a654f,,,
3016,SZETO Kong-sun,司徒港燊,,,MALE, ,01412fbf-fafb-4b80-bb2a-6669ea19bc64,571ccb12-a1ef-4647-b171-62cd6d0d1312,,
1149,SZETO PIK KI,司徒碧琪,1975,,FEMALE,,c3aa1a80-1bec-4b1d-837c-97defba732d5,,,
2908,SZE TO Chun-hin,司徒駿軒,1991,,MALE,"民建聯,新社聯",a9c52bba-e123-4464-9ece-1fb4af3f2162,a03f2c06-d11d-49d2-9211-aa8dad206d3d,,
241,ZIMMERMAN Paulus Johannes,司馬文,1959,,MALE,公共專業聯盟,dae1f383-6442-4783-b5ce-d22942b88727,8bddbec1-d85e-4c84-bc79-31e639278a68,,
485,NG SZE FUK,吳仕福,1948,,MALE,民建聯,e98fa6ae-17df-43f2-add9-d2ca406351b0,bc3354a3-7664-4076-9b57-66ef794599ab,,
1884,NG YAM FUNG BENNY,吳任豐,1978,,MALE,,abb6799e-dc4a-4168-b50c-e20257b4fe1f,,,
231,NG WAI SING,吳偉星,1951,,MALE,,b23835cf-363d-4b2a-9809-d1c4186c787f,,,
140,NG Keen-wei,吳健威,1956,,MALE,,8c4af113-14e8-4241-bce6-d1df23cc72d7,,,
1698,NG SIU HONG,吳兆康,1980,,MALE,民主黨,a97fa5a5-cfe6-4e20-b5c1-55a04446814c,638c1883-f213-4875-8f9c-9e2186f10808,,
2145,,吳兆華,1948,,MALE,,87ad25c9-f806-45a2-9217-e054260d100a,,,
656,NG KIM SING,吳劍昇,1968,,MALE,民主黨,c9d9f9ce-dfe3-41d0-a2c3-baa4aa907b65,1c0c8bc4-99ac-4908-ab89-2cff999f395f,,
2372,,吳功芳,1937,,MALE,,dbfa1553-f427-4935-a5ad-d99f196eb48c,,,
120,NG SING HUNG,吳勝雄,1958,,MALE,,7dc35a00-6bb2-4593-9b8e-f23718fd9726,,,
2862,NG Cheuk-ip,吳卓燁,1996,,MALE,,cb55b77b-8c63-4ea6-98e0-975d71d7a779,084f3ce0-4a45-469f-835f-31045f42ed92,,
2933,NG Cheuk-king,吳卓璟,,,MALE,民建聯,f3451498-a943-41a7-855f-1398b56a6344,7a6d6389-5ddb-45f6-9259-cccbad37529f,,
2832,NG Cheuk-wing,吳卓穎,,,MALE,工聯會,792e3ac7-670e-4e90-bb30-e37ef0587ab2,e733970a-8307-44b4-8f0b-013bd0551bb2,,
3009,NG Ho-kei,吳可淇,,,MALE, ,34dd2c3e-0e8e-40b7-a6ca-636dc1ac06f7,4055bd5b-f45e-472f-a7dd-b80f248e0329,,
2489,NG Albert Kai-san,吳啓新,,,MALE,民建聯,d8e9da58-96d5-4551-9d23-845cfd5b41ff,c9218460-005f-4ad7-9587-7a2f2b98a8b2,,
2813,NG Kai-tai,吳啟泰,,,MALE,民建聯,956d5b69-28a2-43fc-8541-0d1711c62db8,a0432f36-b5c6-4b27-aa6a-4920f493c4a1,,
2973,NG Ka-fai,吳嘉輝,,,MALE,進步民主,fec5ceff-795f-477a-b8e8-072ed12aa200,70e67d05-7341-4e57-a1db-2eb80c32320e,,
2998,NG Ka-chun,吳嘉駿,,,MALE, ,c07d62fc-5be2-4fc9-b424-f83fa6a2efef,83137d6e-fe8c-469a-bcb4-e9b7fef5d53d,,
148,"NG Kwok-ming, Eric",吳國明,1974,,MALE,,ac2ef77a-d105-4bfe-852e-a0af4b50b4ea,,,
230,NG FAN KAM,吳奮金,1970,,MALE,民建聯,50725e4a-7e6a-4db5-8042-a88cee53b796,7717bee0-4b54-4caa-b85d-2f01ba5e8c30,,
2753,WU Wanqiu,吳婉秋,,,FEMALE,民建聯,c41a4dd1-9ddf-45ad-a663-3d2b55961510,e328c91e-7254-4203-b08f-b1a8fa6221a6,,
2690,NG Ting-lam Kudama,吳定霖,,,FEMALE,"民主黨,民主動力",991533a1-7fdf-495e-9542-00516fbc3930,6b4bfa48-1fc8-4561-bedb-5bb235a9d9e2,,
281,NG KA CHUN,吳家俊,1969,,MALE,,52a8070a-ba7b-4e93-a391-f42d211d4b92,,,
890,NG KA IP MARK,吳家業,1963,,MALE,,e6ea524d-6fea-41dc-9e12-a53c73b3f2bb,,,
2848,NG Andrew Ka-chun,吳家竣,,,MALE, ,4fc00b80-3fde-4db1-8a26-a285804a4348,85acd7dd-0e53-4787-addb-c2e3ff7507df,,
2047,NG KA CHIU,吳家超,1988,,MALE,實政圓桌,e34797b4-da53-4c18-b128-fcd75d0296b5,0374ca23-ebc5-4637-bc4b-e9cfd96cf1ec,,
2948,NG Ka-fai,吳家輝,,,MALE, ,246225c8-dd4e-4235-aeeb-d87d818c3dc6,4515270e-e3ef-46ed-8831-c306a47e0740,,
1154,NG PO KEUNG,吳寶強,1973,,MALE,民建聯,b1c19611-2ebf-4ff3-8145-6fc4ec9b8b09,b6e1bee4-dca3-4041-960f-21acb03a94fa,,
2285,NG PO SHAN AUSTEN,吳寶珊,1957,,FEMALE,,82c7ef21-d4bc-41c0-9d79-9905b0014121,,,
601,NG YIN KEUNG,吳彥強,1955,,MALE,,0bd107bb-9084-4532-9ebd-1dd1c2135457,,,
1459,NG CHI FAI,吳志輝,1967,,MALE,,e1aa3f27-b3df-47ae-8247-feb727c0ab16,,,
1891,NG CHI LUNG,吳志隆,1979,,MALE,,b0f91d81-e987-4ac4-b6aa-08e02955436e,,,
2931,NG Chi-hung,吳志雄,,,MALE, ,92c4ed21-5e77-4644-91a2-935c5f825b8f,949a400b-12e6-4fd5-b69e-81fe8351a70d,,
1446,NG WAI LING,吳惠靈,1961,,FEMALE,工黨,a7a5cd0e-bd30-4143-a588-c787e21e6326,1df27e7b-8917-401f-b285-9fd6c6a24253,,
143,NG Chun-choi,吳振財,1958,,MALE,,84a97a35-0408-41b8-ab23-c4a003a8b88f,,,
176,NG MAN YUEN AVERY,吳文遠,1977,,MALE,,bebced94-6c6b-4439-ad8f-ca4203215d74,,,
2042,NG JACOB,吳東河,1977,,MALE,,4cc332d4-11ed-4020-b86f-6de7af740473,,,
2335,NG WING FAI STANLEY,吳永輝,1961,,MALE,,e092dbdb-35ca-4327-83f6-d6a8c2eb85ed,,,
2482,NG Ching-ching,吳清清,,,FEMALE,工聯會,a79c4dc0-e068-4fad-abb1-cd0befc2d9b0,a13315bd-bc36-4f5e-a47d-a659bbdc9cba,,
538,NG Paul,吳溟蒼,1959,,MALE,,0b360c38-9e6a-4c28-b4f3-90b2b254d72e,,,
1467,NG HON YING,吳漢鷹,1956,,MALE,,ef320aa9-e149-4e50-890c-5e70a97f3f34,,,
2323,,吳潤清,1952,,MALE,,aed11a08-bf90-4ed2-912b-23e006da5b05,,,
2471,NG Chak-sum Sam,吳澤森,,,MALE,跑馬地社區聯會,57974c0f-97a9-4687-b214-e166ac9ecabd,ca005a07-13bc-4ed7-98ac-17c77bac072a,,
862,NG Yuen-tat,吳炫達,1974,,MALE,,4e9d8a80-3ee2-4840-974f-94ae0eff133f,,,
234,NG PING TONG,吳炳棠,1946,,MALE,,69587107-8bb7-4013-a1ab-676195f7e5c0,,,
1972,NG YUK YING,吳玉英,1983,,FEMALE,,4a03f4ab-5c89-4403-a5e2-546d2805419d,779a9216-bbca-40b0-8e06-171d601a3098,,
2942,WU Pik-lung,吳璧龍,,,MALE, ,21bc6c1e-7983-4d7a-bc5a-ee4fac2aa3dd,f9a89b8c-a9c2-4fe1-adb3-5ad2c22d2cc5,,
280,NG MEI CARMAN,吳美,1976,,FEMALE,,7727c8db-541d-442f-b65c-a3b1bb90848a,7195ac00-eb95-4832-bcfa-7203a9fa21d7,,
87,NG MEI YUNG,吳美容,1957,,FEMALE,,e76fdf1c-0c98-44c8-95ca-9c2a4d0f9be3,,,
2220,NG WAI LAN,吳蕙蘭,1959,,FEMALE,,6c39c6c0-c8cb-453d-a9e0-eb0a3e09ed54,,,
2219,NG KOON HUNG,吳觀鴻,1957,,MALE,,ccb6dbb9-d63c-4884-9814-57258ad03374,7a6581c5-d082-4998-b089-0590a44b149f,,
1494,WU HING YIN REMZI,吳謦燃,1988,,MALE,,368c9e8b-037b-46aa-b3ea-8bd01b613eb0,,,
1384,NG CHUNG TAK,吳重德,1954,,MALE,,84cdb4bb-8c97-401f-bb77-afd7979ce684,,,
417,NG KAM WAI,吳錦偉,1956,,MALE,,45960d35-6fd8-47a5-916f-233a0f3975eb,,,
2256,NG KAM CHUN,吳錦津,1951,,MALE,香港島各界聯合會,06e18df1-a15f-4218-bf6f-5f7608cc34b7,88b2707d-d4e9-4bd7-b3dd-45febff3c477,,
1883,NG KAM HUNG,吳錦雄,1963,,MALE,"沙田區政,區政聯盟",1d92a8b6-3a6e-4c6b-bcdd-0378535b8d90,5a725033-49dd-4f79-a043-3c6f6839d148,,
2775,NG Dip-pui,吳鍱珮,,,FEMALE,,2c3b41d3-5454-45b2-8b1c-c94c1e80a471,701cb1aa-db71-411a-8d0e-aac459792287,,
310,NG HAI MING,吳開明,1954,,MALE,,23a946e6-2c46-4dcb-bde7-0d9c765ca44f,,,
233,NG SHUET SHAN,吳雪山,1973,,MALE,,42ec99cd-1a3d-4567-b8a2-e11d7f9df1ec,,,
85,NG LAI CHING,吳麗清,1959,,FEMALE,,552af3ea-7929-4ce3-9204-f894e0db0e4b,,,
1888,NG LUNG FEI,吳龍飛,1980,,MALE,,50daa28a-ef9a-4d54-9e4e-69deb44e3cd9,,,
1574,LUI KIM HO,呂劍豪,1971,,MALE,,84f59db4-27a9-4835-9d5e-a2f5ebd1b950,,,
858,LUI Kwan-chung,呂君聰,1967,,MALE,,2de6a7dc-0836-4370-96b2-cd0616adc4e1,,,
1110,LUI Kin,呂堅,1973,,MALE,民建聯,9e6dc30b-5565-4b99-9876-cc1465022054,f2100d7e-0b63-4019-a227-1c7733e112b0,,
2573,LUI Sik-kwan Danny,呂奭群,,,MALE, ,26ecf758-38aa-4e4e-ac94-ed937f437143,64e7d591-dcf4-41ba-aa14-c98cb502d312,,
992,LUI HOK NANG,呂學能,1956,,MALE,,0717e8a3-f77e-4656-a2ea-4a40fb4df71d,,,
1496,LUI DIK MING,呂廸明,1981,,FEMALE,,28b3de26-601b-4068-9747-950b48918481,,,
2376,LUI CHI MAN,呂志文,1951,,MALE,,62083451-ca38-4c90-9735-6a657b2df9e4,,,
1925,LUI MAN KWONG,呂文光,1978,,MALE,新民主同盟,52a8c3da-91d8-44cd-9f67-070ec053815d,126f708b-4bb5-47bc-a931-bcaccea4e681,,
916,LUI KING WING,呂景榮,1944,,MALE,,3c877018-7e40-4463-97d3-6301c58da855,,,
1463,LUI CHI HANG HENDRICK,呂智恆,1982,,MALE,,b28549c6-4599-4226-935d-a72df9944f7a,26e672b3-b07e-41d7-9fee-9a308c9670e2,,
843,LUI TUNG HAI,呂東孩,1967,,MALE,創建力量,697cd536-7659-4ab6-af86-26b9d5631900,81db9619-dec0-49e9-8aed-f529f77b46bb,,
1092,LUI Wing-kei,呂永基,1978,,MALE,,171d7ac7-5fc2-44cb-9c87-c199757fa187,,,
2917,LUI Yuk-shan,呂玉山,,,MALE, ,58761c45-b5f1-4636-93fa-e491e7285dc8,462f2d0d-a0a7-4d9e-8ac1-1e5992496be1,,
2445,LUI KAM KEUNG,呂錦强,,,,,155be613-3b76-40a0-8a69-9e93ef512b4d,,,
1800,LUI HUNG PAN,呂鴻賓,1978,,MALE,工聯會,72f20751-896d-49b4-bc8c-317953e498e6,feebb79b-96bf-42d9-9897-a8c56a9e29a4,,
1650,CHOW SAI KIT,周世傑,1992,,MALE,,8e588d0b-ceda-42b3-89d7-a17cd0b022ff,f3bee695-100a-47b2-bdf3-5b1234c8815b,,
438,CHOW WAI TUNG,周偉東,1962,,MALE,,3aae2c6f-a88d-4f65-ba1a-5bbd39ddebc1,,,
155,"CHOW Wai-hung, Rayman",周偉雄,1968,,MALE,,ad28703d-b978-4182-a580-672ea16298be,c9efcacd-9abd-4db2-a973-779232fc1b90,,
1072,CHAU KIN PING,周健平,1957,,MALE,,8b973d9f-4050-496a-b5da-938af57b79b5,,,
2838,CHOW Yuen-kuk Jonathan,周元谷,,,MALE, ,525d45e7-f24b-464a-adad-7118b9c6dffd,a6429ecb-b6b0-47e5-be41-8c8e51f4137a,,
2355,,周冠民,1963,,MALE,,39faa7c9-263c-4cc4-9ba5-57eaa11af14d,,,
1143,CHOW KIM HANG,周劍恒,1973,,MALE,,ba24fcc7-3639-427b-9a3e-7402517cbbd4,,,
2019,CHOW LAI CHEONG,周勵昌,1956,,MALE,,c0a07dd6-d0f8-4a99-ac5a-350867d3cdf4,,,
2748,CHOW Cheuk-ki,周卓奇,1995,,MALE,民主黨,fa80c54c-d1ab-44d0-83bc-c519a5022f3c,68e15528-80a1-477c-8e34-2d8d46bd3b88,,
2746,CHAU Cheuk-yin,周卓然,,,MALE,新民黨,e919a1bb-ba9d-4f5b-9e10-ba22b3c49817,a07dd950-2ab6-412e-a9a3-6e97a4bd65e9,,
1468,CHOW KAI LIM,周啟廉,1993,,MALE,,e784e401-2168-4173-b66f-83d67abf3182,d68e4363-4327-4536-a5d3-82b03b2e9535,,
354,CHOW KA KONG,周嘉強,1939,,MALE,,fff0ec5a-d94a-4003-87cd-078c781842a0,,,
1811,CHAU DICKSON KA FAAT,周嘉發,1992,,MALE,,95a7a428-a5b3-4673-80d4-79b1b7d79f75,,,
